"PROGRAM_INT_ID","INDUSTRY_TYPE_CODE","BILL_AUTHORIZATION_DATE","TMSP_ADDED","TMSP_LAST_UPDT","STAFF_ID_LAST_UPDT","VPIC_APPLICATION_DATE","VPIC_ACRES","BROWNFIELD_APP_TYPE_CODE"
66528235,13,,07/15/2013 16:26:00,07/15/2013 16:26:00,"SVANPAT ",,1.9,60256332
66553125,20,,07/19/2013 11:36:34,07/19/2013 11:36:34,"SVANPAT ",,.2,60256332
66622190,20,,07/31/2013 15:58:17,07/31/2013 15:58:17,"SVANPAT ",,.03,60256332
66623164,20,,07/31/2013 16:00:07,07/31/2013 16:00:07,"SVANPAT ",,.05,60256332
66650503,22,,08/06/2013 11:25:37,08/06/2013 11:25:37,"SVANPAT ",,.73,60256338
66833339,20,,08/28/2013 11:30:21,08/28/2013 11:30:21,"SVANPAT ",,3.22,60256338
66833613,36,,08/28/2013 14:30:45,08/28/2013 14:30:45,"SVANPAT ",,30,60256332
66869633,20,,09/09/2013 16:39:10,09/09/2013 16:39:10,"SVANPAT ",,.16,60256338
66870212,20,,09/09/2013 17:13:48,09/09/2013 17:13:48,"SVANPAT ",,.37,60256338
66922199,20,,09/23/2013 17:08:05,09/23/2013 17:08:05,"SVANPAT ",,1.13,60256338
67006627,20,,10/01/2013 10:05:41,10/01/2013 10:05:41,"SVANPAT ",,3.5,60256338
67177517,20,,11/05/2013 11:04:21,11/05/2013 11:04:21,"SVANPAT ",,20,60256338
67177558,20,,11/05/2013 12:31:45,11/05/2013 12:31:45,"SVANPAT ",,.71,60256338
67538696,20,,12/11/2013 16:43:01,12/11/2013 16:43:01,"SVANPAT ",,3.16,60256338
67910896,13,,01/15/2014 09:45:29,01/15/2014 09:45:29,"SVANPAT ",,3.17,60256332
67974730,20,,02/03/2014 11:56:43,02/03/2014 11:56:43,"SVANPAT ",,.25,60256338
68107656,20,,02/14/2014 11:35:58,02/14/2014 11:54:55,"SVANPAT ",,1.04,60256338
68218271,20,,03/04/2014 17:34:12,03/04/2014 17:34:12,"SVANPAT ",,.69,60256338
68400190,20,,04/03/2014 12:05:20,04/03/2014 12:05:20,"SVANPAT ",,.5,60256338
68401570,20,,04/03/2014 14:57:04,04/03/2014 14:57:04,"SVANPAT ",,2.55,60256332
68402488,20,,04/03/2014 16:43:14,04/03/2014 16:43:14,"SVANPAT ",,5.83,60256338
68403147,13,,04/03/2014 17:06:46,04/03/2014 17:06:46,"SVANPAT ",,.5,60256332
68454906,20,,04/11/2014 15:08:02,04/11/2014 15:08:02,"SVANPAT ",,8.7,60256332
68455217,20,,04/14/2014 15:36:26,04/14/2014 15:36:26,"SVANPAT ",,2.25,60256338
68481328,20,,04/16/2014 11:56:12,04/16/2014 11:56:12,"SVANPAT ",,1,60256338
68507582,20,,04/17/2014 15:40:00,04/17/2014 15:40:00,"SVANPAT ",,1.6,60256338
68541222,20,,04/23/2014 16:13:08,04/23/2014 16:13:08,"SVANPAT ",,.5,60256332
68563732,20,,04/30/2014 11:23:33,04/30/2014 11:23:33,"SVANPAT ",,2,60256332
68564804,20,,04/30/2014 16:56:34,04/30/2014 16:56:34,"SVANPAT ",,4,60256338
68641399,20,,05/13/2014 14:01:40,05/13/2014 14:01:40,"SVANPAT ",,.25,60256338
68783387,20,,05/21/2014 15:47:25,05/21/2014 15:47:25,"SVANPAT ",,15.42,60256332
68783659,20,,05/21/2014 16:55:15,05/21/2014 16:55:15,"SVANPAT ",,9,60256338
68783789,20,,05/21/2014 17:16:46,05/21/2014 17:16:46,"SVANPAT ",,10,60256332
68783800,13,,05/21/2014 17:28:31,05/21/2014 17:28:31,"SVANPAT ",,.3,60256332
69054909,13,,06/23/2014 15:23:14,06/23/2014 15:23:14,"SVANPAT ",,.27,60256332
69054986,20,,06/23/2014 16:15:55,06/23/2014 16:15:55,"SVANPAT ",,1,60256332
69055219,20,,06/23/2014 16:38:53,06/23/2014 16:38:53,"SVANPAT ",,.3,60603326
69055357,20,,06/23/2014 17:23:45,06/23/2014 17:23:45,"SVANPAT ",,.3,60256332
69068434,20,,06/24/2014 19:05:30,06/24/2014 19:05:30,"SVANPAT ",,.5,60256332
69074341,20,,06/25/2014 22:53:30,06/25/2014 22:53:30,"SVANPAT ",,.45,60256338
69074350,20,,06/25/2014 23:25:05,06/25/2014 23:25:05,"SVANPAT ",,.45,60256338
69074355,13,,06/25/2014 23:53:53,06/25/2014 23:53:53,"SVANPAT ",,.42,60256332
69100811,20,,06/30/2014 15:51:50,06/30/2014 15:51:50,"SVANPAT ",,1.5,60256338
69127640,36,,06/30/2014 16:36:54,06/30/2014 16:36:54,"SVANPAT ",,7,60256338
69227762,20,,07/10/2014 14:47:21,07/10/2014 14:47:21,"SVANPAT ",,21.7,60256332
69230541,20,,07/10/2014 17:13:20,07/10/2014 17:13:20,"SVANPAT ",,.3,60603326
69230548,20,,07/10/2014 17:17:41,07/10/2014 17:17:41,"SVANPAT ",,.3,60603326
69230712,20,,07/10/2014 17:47:41,07/10/2014 17:47:41,"SVANPAT ",,.3,60256332
69261923,20,,07/14/2014 22:56:46,07/14/2014 22:56:46,"SVANPAT ",,12,60256332
69261942,20,,07/14/2014 23:19:22,07/14/2014 23:19:22,"SVANPAT ",,5,60256332
69287414,20,,07/16/2014 08:49:04,07/16/2014 08:49:04,"SVANPAT ",,.85,60256332
69300413,20,,07/16/2014 12:06:10,07/16/2014 12:06:10,"SVANPAT ",,3.1,60256332
69365392,20,,07/29/2014 10:15:48,07/29/2014 10:15:48,"SVANPAT ",,.3,60256332
69467035,20,,07/29/2014 14:09:40,07/29/2014 14:09:40,"SVANPAT ",,.3,60603326
69467317,13,,07/29/2014 16:07:17,07/29/2014 16:07:17,"SVANPAT ",,6.5,60256332
69467420,20,,07/29/2014 16:44:55,07/29/2014 16:44:55,"SVANPAT ",,4.28,60256332
69510828,20,,08/05/2014 17:42:18,08/05/2014 17:42:18,"SVANPAT ",,2.7,60256332
70046793,13,,09/08/2014 13:36:40,09/08/2014 13:36:40,"SVANPAT ",,1.13,60256338
70048806,20,,09/08/2014 17:30:58,09/10/2014 16:29:24,"SVANPAT ",,6,60256332
70130365,13,,09/11/2014 17:18:10,09/11/2014 17:18:10,"SVANPAT ",,.5,60256332
70540135,20,,10/06/2014 10:28:49,10/06/2014 10:28:49,"SVANPAT ",,.25,60256332
70794205,20,,10/21/2014 11:37:47,10/21/2014 11:37:47,"SVANPAT ",,44,60256332
71140807,20,,11/17/2014 13:56:03,11/17/2014 13:56:03,"SVANPAT ",,300,60256332
71142198,20,,11/17/2014 14:12:53,11/17/2014 14:12:53,"SVANPAT ",,.21,60256332
71144839,20,,11/17/2014 14:59:21,11/17/2014 14:59:21,"SVANPAT ",,1,60256332
71148749,20,,11/17/2014 15:52:41,11/17/2014 15:52:41,"SVANPAT ",,5.44,60256338
71188550,13,,11/19/2014 13:58:15,11/19/2014 13:58:15,"SVANPAT ",,.27,60256338
71596952,13,,12/11/2014 16:14:22,12/11/2014 16:14:22,"SVANPAT ",,2.19,60256332
71625136,20,,12/12/2014 11:31:36,12/12/2014 11:31:36,"SVANPAT ",,.4,60256338
72143658,20,,01/13/2015 11:11:26,01/13/2015 11:11:26,"SVANPAT ",,.15,60256332
72531019,20,,01/28/2015 11:44:16,01/28/2015 11:44:16,"SVANPAT ",,.19,60256338
72560474,20,,01/28/2015 15:41:07,01/28/2015 15:41:07,"SVANPAT ",,.3,60603326
72560487,20,,01/28/2015 15:50:23,01/28/2015 15:50:23,"SVANPAT ",,.68,60256338
72763579,20,,02/13/2015 10:28:56,02/13/2015 10:28:56,"SVANPAT ",,10,60256338
72765468,20,,02/13/2015 11:26:27,02/13/2015 11:26:27,"SVANPAT ",,15,60256338
72952476,20,,02/23/2015 16:23:17,02/23/2015 16:23:17,"SVANPAT ",,1.5,60256338
73018149,13,,03/04/2015 11:37:05,03/04/2015 11:37:05,"SVANPAT ",,.3,60256332
73018593,20,,03/04/2015 12:00:08,03/04/2015 12:00:08,"SVANPAT ",,2.97,60256338
73138451,13,,03/13/2015 11:26:56,03/13/2015 11:26:56,"SVANPAT ",,3.08,60256338
73263814,13,,03/20/2015 13:49:01,03/20/2015 13:49:01,"SVANPAT ",,1.8,60256338
73292123,20,,03/25/2015 10:54:49,03/25/2015 10:54:49,"SVANPAT ",,1.82,60256338
73302299,20,,03/26/2015 11:27:49,03/26/2015 11:27:49,"SVANPAT ",,1.1,60256332
73621054,20,,04/20/2015 12:22:42,04/20/2015 12:22:42,"SVANPAT ",,.3,60256332
73628108,20,,04/20/2015 14:55:05,04/20/2015 14:55:05,"SVANPAT ",,.3,60603326
73692873,20,,04/28/2015 12:21:36,04/28/2015 12:21:36,"SVANPAT ",,13,60256338
73692947,20,,04/28/2015 13:02:31,04/28/2015 13:02:31,"SVANPAT ",,.3,60603326
73703725,13,,04/28/2015 13:38:35,04/28/2015 13:38:35,"SVANPAT ",,.8,60256332
73713639,20,,04/29/2015 11:24:21,04/29/2015 11:24:21,"SVANPAT ",,34.12,60256332
73725773,20,,04/30/2015 11:26:38,04/30/2015 11:26:38,"SVANPAT ",,1.1,60256338
63412309,20,,07/18/2012 13:14:45,07/18/2012 13:14:45,"SVANPAT ",,4,60256332
63477519,13,,07/27/2012 12:51:02,07/27/2012 13:03:11,"SVANPAT ",,2.34,60256338
63477675,36,,07/27/2012 13:19:12,07/27/2012 13:19:12,"SVANPAT ",,5,60256338
63477733,20,,07/27/2012 13:40:24,07/27/2012 13:40:24,"SVANPAT ",,.75,60256338
63702467,20,,08/23/2012 15:26:11,08/23/2012 15:26:11,"SVANPAT ",,130,60256332
63705535,20,,08/23/2012 16:47:12,08/23/2012 16:47:12,"SVANPAT ",,1,60256332
63733684,13,,08/31/2012 11:37:11,08/31/2012 11:37:11,"SVANPAT ",,.5,60256332
63733841,20,,08/31/2012 11:56:02,08/31/2012 11:56:02,"SVANPAT ",,19.8,60256332
63735665,19,,09/04/2012 11:08:39,09/04/2012 11:08:39,"SVANPAT ",,3.01,60256338
63735972,20,,09/04/2012 11:55:50,09/04/2012 11:55:50,"SVANPAT ",,5.56,60256332
63737848,20,,09/04/2012 15:54:14,09/04/2012 15:54:14,"SVANPAT ",,.5,60256338
63838152,20,,09/24/2012 14:13:02,09/24/2012 14:13:02,"SVANPAT ",,1,60256338
63983844,21,,10/08/2012 11:26:27,10/08/2012 11:26:27,"SVANPAT ",,.72,60256338
63994013,22,,10/10/2012 16:26:06,10/10/2012 16:26:06,"SVANPAT ",,.5,60256332
64003923,36,,10/16/2012 15:51:23,10/16/2012 15:51:23,"SVANPAT ",,1.58,60256338
64022517,21,,10/22/2012 10:46:54,10/22/2012 10:46:54,"SVANPAT ",,8.15,60256332
64164990,36,,11/19/2012 15:15:53,11/19/2012 15:15:53,"SVANPAT ",,10,60256332
64116027,19,,11/20/2012 11:03:29,11/20/2012 11:03:29,"SVANPAT ",,7.22,60256338
64171396,20,,11/20/2012 16:26:34,11/20/2012 16:26:34,"SVANPAT ",,.51,60256338
64310685,20,,12/03/2012 16:38:18,12/03/2012 16:38:18,"SVANPAT ",,1.21,60256332
64536159,27,,01/14/2013 16:18:14,01/14/2013 16:18:14,"SVANPAT ",,4.8,60256332
64667873,20,,01/30/2013 16:42:56,01/30/2013 16:42:56,"SVANPAT ",,1.6,60256332
64760054,30,,01/31/2013 11:40:15,01/31/2013 11:40:15,"SVANPAT ",,62.25,60256332
64768980,21,,01/31/2013 14:29:12,01/31/2013 14:29:12,"SVANPAT ",,1.41,60256338
64852564,20,,02/25/2013 14:55:29,02/25/2013 14:55:29,"SVANPAT ",,.86,60256338
64852870,20,,02/25/2013 16:02:15,02/25/2013 16:02:15,"SVANPAT ",,.44,60256332
64879164,13,,03/01/2013 11:30:28,03/01/2013 11:30:28,"SVANPAT ",,.5,60256332
64902930,20,,03/06/2013 12:05:02,03/06/2013 12:05:02,"SVANPAT ",,5,60256338
64792567,10,,03/06/2013 16:21:51,05/31/2013 16:55:16,"MKOPLIT ",,400,60256338
64916754,13,,03/11/2013 16:41:13,03/11/2013 16:41:13,"SVANPAT ",,.23,60256332
64936910,20,,03/19/2013 16:07:18,03/19/2013 16:07:18,"SVANPAT ",,.9,60256338
64916571,13,,03/19/2013 16:47:02,03/19/2013 16:47:02,"SVANPAT ",,1.93,60256332
65017278,20,,04/04/2013 14:53:24,04/04/2013 14:53:24,"SVANPAT ",,.29,60256338
65920917,20,,04/25/2013 10:06:38,04/25/2013 10:06:38,"SVANPAT ",,3.91,60256338
65932572,20,,04/25/2013 10:50:54,04/25/2013 10:50:54,"SVANPAT ",,.5,60256332
65974282,36,,05/01/2013 13:58:31,05/01/2013 13:58:31,"SVANPAT ",,1,60603326
65974445,36,,05/01/2013 14:06:26,05/01/2013 14:06:26,"SVANPAT ",,1,60603326
66158849,21,,05/29/2013 11:20:08,05/29/2013 11:20:08,"SVANPAT ",,1.5,60256338
66507121,20,,07/08/2013 10:35:18,07/08/2013 10:35:18,"SVANPAT ",,1.68,60256338
66507659,20,,07/08/2013 11:56:55,07/08/2013 11:56:55,"SVANPAT ",,1.7,60256338
66507677,20,,07/08/2013 13:49:55,07/08/2013 13:49:55,"SVANPAT ",,1.7,60256338
66510578,20,,07/08/2013 15:11:59,07/08/2013 15:11:59,"SVANPAT ",,.5,60256338
66511574,21,,07/08/2013 16:15:14,07/08/2013 16:15:14,"SVANPAT ",,2.5,60256332
66594630,20,,07/24/2013 11:58:11,07/24/2013 11:58:11,"SVANPAT ",,.03,60603326
66833979,19,,09/03/2013 15:17:36,09/03/2013 15:17:36,"SVANPAT ",,4.92,60256338
66861631,20,,09/11/2013 15:32:25,09/11/2013 15:32:25,"SVANPAT ",,1.5,60256338
66876384,36,,09/11/2013 16:11:49,09/11/2013 16:11:49,"SVANPAT ",,2.17,60256332
66877092,20,,09/11/2013 16:56:47,09/11/2013 16:56:47,"SVANPAT ",,1.2,60256332
66960796,20,,09/30/2013 16:36:09,09/30/2013 16:36:09,"SVANPAT ",,.48,60256332
66992998,20,,09/30/2013 17:01:59,09/30/2013 17:01:59,"SVANPAT ",,51,60256332
67086430,4,,10/17/2013 10:07:33,10/17/2013 10:07:33,"SVANPAT ",,4.59,60256332
67272806,20,,11/14/2013 15:07:16,11/14/2013 15:07:16,"SVANPAT ",,.3,60256332
67274507,20,,11/14/2013 16:21:10,11/14/2013 16:21:10,"SVANPAT ",,1,60256332
67158052,20,,11/21/2013 11:18:08,11/21/2013 11:18:08,"SVANPAT ",,2.16,60256332
67384128,20,,11/21/2013 13:59:51,11/21/2013 13:59:51,"SVANPAT ",,1.45,60256332
67427022,20,,11/22/2013 11:58:52,11/22/2013 11:58:52,"SVANPAT ",,4.5,60256338
67430901,20,,11/22/2013 15:04:51,11/22/2013 15:04:51,"SVANPAT ",,5.6,60256338
67431400,13,,11/22/2013 15:35:07,11/22/2013 15:35:07,"SVANPAT ",,.46,60256332
67624509,20,,12/17/2013 13:12:36,12/17/2013 13:12:36,"SVANPAT ",,1.55,60256338
67726857,20,,12/27/2013 16:01:24,12/27/2013 16:01:24,"SVANPAT ",,27,60256338
67765907,20,,12/31/2013 14:14:41,12/31/2013 14:14:41,"SVANPAT ",,3.7,60256332
67766081,20,,12/31/2013 15:54:24,12/31/2013 15:54:24,"SVANPAT ",,3,60256332
67766136,20,,12/31/2013 16:25:44,12/31/2013 16:25:44,"SVANPAT ",,1,60256338
67891226,20,,01/09/2014 12:24:02,01/09/2014 12:24:02,"SVANPAT ",,2.67,60256332
67902563,13,,01/16/2014 15:43:04,01/16/2014 15:43:04,"SVANPAT ",,2.19,60256332
67937372,18,,01/22/2014 17:38:10,01/22/2014 17:38:10,"SVANPAT ",,19.16,60256332
419058,20,,01/28/2014 10:24:14,01/28/2014 10:25:50,"MKOPLIT ",,2,60256332
62930191,20,,01/28/2014 15:30:09,01/28/2014 15:30:09,"MKOPLIT ",,,
67567135,20,,01/29/2014 10:35:37,01/29/2014 10:35:37,"MKOPLIT ",,,
67975444,20,,02/03/2014 12:40:47,02/03/2014 12:40:47,"SVANPAT ",,.25,60256338
67979187,20,,02/03/2014 16:52:37,02/03/2014 16:52:37,"SVANPAT ",,4.71,60256332
68077984,20,,02/12/2014 13:26:08,02/12/2014 13:26:08,"SVANPAT ",,4.4,60256332
68142104,20,,02/19/2014 17:04:24,02/19/2014 17:04:24,"SVANPAT ",,1.6,60256338
68143699,20,,02/19/2014 17:30:30,02/19/2014 17:30:30,"SVANPAT ",,3.1,60256338
54479669,21,,03/05/2014 07:43:58,03/05/2014 07:43:58,"MKOPLIT ",,1,60256332
68267475,13,,03/10/2014 10:57:04,03/10/2014 10:57:04,"SVANPAT ",,.6,60256338
68267752,20,,03/10/2014 11:35:24,03/10/2014 11:35:24,"SVANPAT ",,1.6,60256338
68356458,20,,03/21/2014 13:23:38,03/21/2014 13:23:38,"SVANPAT ",,1.83,60256332
68363051,13,,03/24/2014 14:17:10,03/24/2014 14:17:10,"SVANPAT ",,1.7,60256332
68366321,20,,03/24/2014 15:40:54,03/24/2014 15:40:54,"SVANPAT ",,.3,60256332
68302106,20,,03/24/2014 16:09:22,03/24/2014 16:09:22,"SVANPAT ",,5.22,60256338
68380909,20,,03/31/2014 16:59:40,03/31/2014 16:59:40,"SVANPAT ",,2.68,60256332
68396822,13,,04/02/2014 17:15:12,04/02/2014 17:15:12,"SVANPAT ",,1.22,60256332
68397201,20,,04/02/2014 18:31:28,04/02/2014 18:31:28,"SVANPAT ",,13,60256332
68403444,8,,04/09/2014 14:05:14,04/09/2014 14:05:14,"MKOPLIT ",,2,60256338
68566129,20,,05/02/2014 10:47:25,05/02/2014 10:47:25,"SVANPAT ",,16.2,60256338
68762528,20,,05/20/2014 16:13:43,05/20/2014 16:13:43,"SVANPAT ",,.07,60256332
68892076,13,,06/09/2014 11:55:06,06/09/2014 11:55:06,"SVANPAT ",,.71,60256332
68396113,20,,06/11/2014 11:56:48,06/11/2014 11:56:48,"SVANPAT ",,.3,60256332
68921067,20,,06/11/2014 15:37:35,06/11/2014 15:37:35,"SVANPAT ",,.44,60256338
65891729,12,,07/03/2014 13:33:04,07/03/2014 13:33:04,"MKOPLIT ",,6,60256338
69180060,20,,07/07/2014 16:14:30,07/07/2014 16:14:30,"SVANPAT ",,4.36,60256338
69068183,20,,07/07/2014 16:25:45,07/07/2014 16:25:45,"SVANPAT ",,1.5,60256338
69261640,20,,07/14/2014 16:45:42,07/14/2014 16:45:42,"SVANPAT ",,3.15,60256332
69271220,13,,07/15/2014 11:26:33,07/15/2014 11:26:33,"SVANPAT ",,.45,60256338
69271761,20,,07/15/2014 11:56:24,07/15/2014 11:56:24,"SVANPAT ",,2.19,60256338
69443812,16,,07/24/2014 16:23:09,07/24/2014 16:23:09,"SVANPAT ",,.17,60256332
69443851,20,,07/24/2014 16:51:03,07/24/2014 16:51:03,"SVANPAT ",,10,60256332
69723022,20,,08/18/2014 14:02:21,08/18/2014 14:02:21,"SVANPAT ",,.3,60256338
70602849,20,,10/09/2014 10:00:24,10/09/2014 10:00:24,"SVANPAT ",,.3,60603326
70979547,20,,11/06/2014 11:15:17,11/06/2014 11:15:17,"SVANPAT ",,.15,60256332
71057159,20,,11/13/2014 12:05:39,11/13/2014 12:05:39,"SVANPAT ",,13.34,60256332
71162616,20,,11/18/2014 13:44:55,11/18/2014 13:44:55,"SVANPAT ",,3.75,60256332
71257270,20,,11/20/2014 15:17:03,11/20/2014 15:17:03,"SVANPAT ",,.5,60256332
71260739,20,,11/20/2014 15:59:36,11/20/2014 15:59:36,"SVANPAT ",,1.02,60256338
72075547,20,,01/09/2015 11:56:02,01/09/2015 11:56:02,"SVANPAT ",,1.26,60256332
72083714,20,,01/09/2015 13:01:59,01/09/2015 13:01:59,"SVANPAT ",,2.53,60256338
72184287,20,,01/14/2015 11:44:04,01/14/2015 11:44:04,"SVANPAT ",,1.69,60256332
72636374,20,,02/03/2015 10:43:54,02/03/2015 10:43:54,"SVANPAT ",,3,60256332
72640609,20,,02/04/2015 17:13:25,02/04/2015 17:13:25,"SVANPAT ",,.3,60256332
72768307,13,,02/13/2015 13:40:31,02/13/2015 13:40:31,"SVANPAT ",,.3,60256338
73173594,20,,03/17/2015 12:07:52,03/17/2015 12:07:52,"SVANPAT ",,1.3,60256332
73293916,20,,03/25/2015 17:28:40,03/25/2015 17:28:40,"SVANPAT ",,1.8,60256338
73318561,20,,03/30/2015 10:59:35,03/30/2015 10:59:35,"SVANPAT ",,2.2,60256338
73318826,20,,03/30/2015 11:36:42,03/30/2015 11:36:42,"SVANPAT ",,2.2,60256338
73320536,13,,03/30/2015 16:42:17,03/30/2015 16:42:17,"SVANPAT ",,.3,60256332
73409182,20,,04/08/2015 20:57:10,04/08/2015 20:57:10,"SVANPAT ",,3.34,60256338
73498764,20,,04/14/2015 18:37:58,04/14/2015 18:37:58,"SVANPAT ",,3.47,60256338
73510729,13,,04/15/2015 14:42:53,04/15/2015 14:42:53,"SVANPAT ",,.41,60256332
73515771,20,,04/15/2015 15:43:35,04/15/2015 15:43:35,"SVANPAT ",,.3,60256332
73547907,13,,04/16/2015 16:06:23,04/16/2015 16:06:23,"SVANPAT ",,.69,60256332
73727461,20,,04/30/2015 14:40:47,04/30/2015 14:40:47,"SVANPAT ",,4.2,60256332
73829583,20,,05/08/2015 11:08:46,05/08/2015 11:08:46,"SVANPAT ",,5.6,60256338
73715275,20,,05/08/2015 14:38:03,05/08/2015 14:38:03,"SVANPAT ",,.3,60256332
73831619,20,,05/08/2015 14:59:39,05/08/2015 14:59:39,"SVANPAT ",,.3,60603326
73833589,20,,05/08/2015 16:00:45,05/08/2015 16:00:45,"SVANPAT ",,.83,60256332
73844418,13,,05/11/2015 11:12:36,05/11/2015 11:12:36,"SVANPAT ",,1.08,60256332
73846307,13,,05/11/2015 11:23:53,05/11/2015 11:23:53,"SVANPAT ",,.98,60256332
74010648,20,,05/18/2015 11:54:04,05/18/2015 11:54:04,"SVANPAT ",,1,60256338
74023328,13,,05/19/2015 12:20:49,05/19/2015 12:20:49,"SVANPAT ",,.3,60256332
74180736,20,,05/22/2015 15:50:35,05/22/2015 15:50:35,"SVANPAT ",,50,60256338
74181799,20,,05/22/2015 16:18:38,05/22/2015 16:18:38,"SVANPAT ",,15.6,60256332
74184580,20,,05/26/2015 11:35:41,05/26/2015 11:35:41,"SVANPAT ",,.23,60256332
74184657,20,,05/26/2015 11:59:20,05/26/2015 11:59:20,"SVANPAT ",,.48,60256338
74164590,20,,05/26/2015 12:37:30,05/26/2015 12:37:30,"SVANPAT ",,.3,60256338
74184773,20,,05/26/2015 12:55:25,05/26/2015 12:55:25,"SVANPAT ",,.88,60256332
74189057,13,,05/27/2015 10:44:59,05/27/2015 10:44:59,"SVANPAT ",,.5,60256332
74189675,20,,05/27/2015 11:56:53,05/27/2015 11:56:53,"SVANPAT ",,.89,60256338
74191487,20,,05/27/2015 15:09:57,05/27/2015 15:09:57,"SVANPAT ",,.3,60256332
74220933,20,,06/01/2015 16:25:20,06/01/2015 16:25:20,"SVANPAT ",,.5,60256338
74219251,13,,06/01/2015 17:00:38,06/01/2015 17:00:38,"SVANPAT ",,.4,60256338
74185513,20,,06/02/2015 14:39:11,06/02/2015 14:39:11,"SVANPAT ",,.3,60256338
74349609,20,,06/08/2015 16:04:51,06/08/2015 16:04:51,"SVANPAT ",,.31,60256332
74392535,20,,06/10/2015 14:13:22,06/10/2015 14:13:22,"SVANPAT ",,.3,60256338
74443624,20,,06/11/2015 16:46:45,06/11/2015 16:46:45,"SVANPAT ",,76,60256338
74454889,20,,06/12/2015 14:07:46,06/12/2015 14:07:46,"SVANPAT ",,.9,60256338
74473764,19,,06/15/2015 12:42:24,06/15/2015 12:42:24,"SVANPAT ",,1.56,60256338
74463971,13,,06/17/2015 14:18:57,06/19/2015 09:38:16,"BSCHULL ",,.3,60256332
74585868,20,,06/18/2015 16:56:05,06/18/2015 16:56:05,"SVANPAT ",,1,60256338
74595110,13,,06/19/2015 10:34:11,06/19/2015 10:34:11,"BSCHULL ",,15.33,60256332
74677695,20,,06/23/2015 16:29:30,06/23/2015 16:29:30,"SVANPAT ",,.4,60256338
74695447,20,,06/24/2015 18:06:30,06/24/2015 18:06:30,"SVANPAT ",,3.35,60256332
74695613,20,,06/24/2015 18:46:52,06/24/2015 18:46:52,"SVANPAT ",,.3,60603326
74803811,20,,06/30/2015 11:33:24,06/30/2015 11:33:24,"SVANPAT ",,.25,60256338
74804055,13,,06/30/2015 12:28:19,06/30/2015 12:28:19,"SVANPAT ",,1,60256332
74812506,20,,07/01/2015 11:13:53,07/01/2015 11:15:34,"SVANPAT ",,3.35,60256338
74813409,20,,07/01/2015 12:02:33,07/01/2015 12:02:33,"BSCHULL ",,.58,60256338
74817272,20,,07/01/2015 15:32:22,07/01/2015 15:32:22,"SVANPAT ",,10.1,60256338
74901362,20,,07/08/2015 15:56:12,07/08/2015 15:56:12,"SVANPAT ",,8.72,60256332
74902748,20,,07/08/2015 16:30:47,07/08/2015 16:30:47,"SVANPAT ",,8.92,60256338
74910582,20,,07/09/2015 16:27:18,07/09/2015 16:27:18,"BSCHULL ",,8.6,60256338
74926058,20,,07/10/2015 11:33:04,07/10/2015 11:33:04,"SVANPAT ",,3,60256338
74994691,13,,07/14/2015 11:08:02,07/14/2015 11:08:02,"BSCHULL ",,.2,60256332
75059063,20,,07/16/2015 11:34:24,07/16/2015 11:34:24,"BSCHULL ",,2.9,60256338
75071759,20,,07/16/2015 14:52:15,07/16/2015 14:52:15,"BSCHULL ",,.25,60256332
75074207,20,,07/16/2015 16:37:29,07/16/2015 16:37:29,"SVANPAT ",,.3,60256338
75128552,20,,07/20/2015 12:14:40,07/20/2015 12:14:40,"BSCHULL ",,3.6,60256338
75151190,20,,07/20/2015 16:27:42,07/20/2015 16:27:42,"SVANPAT ",,.68,60256332
75217433,13,,07/23/2015 11:25:04,07/23/2015 11:25:04,"BSCHULL ",,.25,60256332
75218184,20,,07/23/2015 13:13:17,07/23/2015 13:13:17,"BSCHULL ",,18.7,60256332
75248396,20,,07/29/2015 10:10:32,07/29/2015 10:10:32,"SVANPAT ",,.3,60603326
75248659,20,,07/29/2015 11:19:16,07/29/2015 11:19:16,"SVANPAT ",,5.51,60256338
75267227,13,,08/03/2015 15:51:43,08/03/2015 15:51:43,"BSCHULL ",,.3,60256332
75270999,20,,08/04/2015 11:05:58,08/04/2015 11:05:58,"BSCHULL ",,.78,60256338
75280904,20,,08/05/2015 11:05:54,08/05/2015 11:05:54,"BSCHULL ",,1.5,60256332
75283668,20,,08/05/2015 13:16:09,08/05/2015 13:16:09,"SVANPAT ",,.44,60256332
75385634,13,,08/11/2015 13:46:38,08/11/2015 13:46:38,"BSCHULL ",,.14,60256338
75417373,20,,08/12/2015 15:48:23,08/12/2015 15:48:23,"BSCHULL ",,117,60256332
75444581,20,,08/13/2015 15:06:32,08/13/2015 15:06:32,"SVANPAT ",,.27,60256332
75333009,20,,08/13/2015 16:19:55,08/13/2015 16:19:55,"SVANPAT ",,32,60256338
75434283,13,,08/14/2015 09:28:23,08/14/2015 09:28:23,"BSCHULL ",,3.15,60256338
75572174,20,,08/19/2015 08:30:11,08/19/2015 08:30:11,"SVANPAT ",,1.75,60256338
75751988,20,,08/26/2015 08:36:58,08/26/2015 08:36:58,"SVANPAT ",,1.8,60256338
75757415,20,,08/27/2015 09:08:33,08/27/2015 09:08:33,"SVANPAT ",,.5,60256338
75757553,20,,08/27/2015 10:35:21,08/27/2015 10:35:21,"SVANPAT ",,3,60256338
75765164,20,,08/27/2015 12:11:00,08/27/2015 12:11:00,"SVANPAT ",,2.24,60256338
75805636,20,,09/03/2015 08:54:28,09/03/2015 08:54:28,"BSCHULL ",,85,60256338
