"Reference ID","Box Number","Site Name","Street","City","County","Program","Latitude","Longitude","All Programs for Site","Covenant","RCRA Hazardous Waste Sites"
"3418","2011BAZ2078","EXCEL TRANSPORTATION","1914 5TH AVE N","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.425434","-117.005403","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"3419","2011BAZ2079","EXPRESS PRINTING","136 E IDAHO ST","MERIDIAN","Ada","RCRA Hazardous Waste Sites","43.611168","-116.390449","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3420","2011BAZ2080","EXPRESSWAY MACHINE SHOP","3941 GATEWAY DR","POCATELLO","Bannock","RCRA Hazardous Waste Sites","42.817854","-112.384295","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"110480","2014BAZ83","Extreme Auto Repair","1027 Hwy 13","Grangeville","Idaho","RCRA Hazardous Waste Sites","45.926918","-116.106567","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3421","2011BAZ2084","EYES OF THE WORLD","1576 W GROVE ST","BOISE","ADA","RCRA Hazardous Waste Sites","43.619718","-116.213091","Brownfields, RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3423","2011BAZ2090","FACET JEWELRY ARTISANS","222 S COLE RD BLDG 6","BOISE","Ada","RCRA Hazardous Waste Sites","43.602615","-116.272953","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"6369","2011BAZ2094","FAIRLY RELIABLE BOBS","2304 W MAIN ST","BOISE","Ada","RCRA Hazardous Waste Sites","43.622104","-116.21867","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"3425","2011BAZ2096","FAIRWOOD APARTMENT HOMES","1905 W APPLEWAY AVE","COEUR D ALENE","Kootenai","RCRA Hazardous Waste Sites","47.701935","-116.812981","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3428","2011BAZ2103","FALL RIVER ELECTRIC COOP ASHTON","1150 N 3400 E","ASHTON","Fremont","RCRA Hazardous Waste Sites","44.050753","-111.477563","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"6370","2011BAZ2104","FALL RIVER ELECTRIC COOP INC","714 MAIN ST","ASHTON","Fremont","RCRA Hazardous Waste Sites","44.071161","-111.445243","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"3429","2011BAZ2106","FALLS CABINET & MILLWORK INC","4514 N HAROLDSEN DR","IDAHO FALLS","Bonneville","RCRA Hazardous Waste Sites","43.536428","-112.00756","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"112725","2015BAZ16","FALLS MFG","3004 S FRONTAGE RD","AMERICAN FALLS","Power","RCRA Hazardous Waste Sites","42.761441","-112.86815","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3431","2011BAZ2109","FALLS PRINTING LLC FIRST","180 FIRST ST","IDAHO FALLS","Bonneville","RCRA Hazardous Waste Sites","43.496786","-112.031701","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3432","2011BAZ2110","FALLS PRINTING LLC PARK","520 PARK AVE","IDAHO FALLS","Bonneville","RCRA Hazardous Waste Sites","43.493898","-112.039687","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"6373","2011BAZ2116","FARM BED MFG INC","8200 S EISENMAN RD BOX A","BOISE","Ada","RCRA Hazardous Waste Sites","43.526718","-116.153453","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"3437","2011BAZ2128","FARMERS SUPPLY CO OP","265 E COMMERCIAL ST","WEISER","Washington","RCRA Hazardous Waste Sites","44.2441","-116.966817","General Remediation, RCRA Hazardous Waste Site","yes","RCRA Hazardous Waste Sites"
"3435","2011BAZ2118","FARM FRESH MARKETING","731 GOLF COURSE RD","JEROME","Jerome","RCRA Hazardous Waste Sites","42.63257","-114.49861","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"8460","2011BAZ2114","FAR WESTERN SECURITIES","577 BLUE LAKES BLVD N","TWIN FALLS","Twin Falls","RCRA Hazardous Waste Sites","42.571852","-114.460601","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"3440","2011BAZ2132","FASHION CLEANERS BONNERS FERRY","1148 S MAIN","BONNERS FERRY","Boundary","RCRA Hazardous Waste Sites","","","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3441","2011BAZ2133","FASHION CLEANERS POCATELLO","415 E OAK ST","POCATELLO","Bannock","RCRA Hazardous Waste Sites","42.876738","-112.447228","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"125254","2015BAZ144","FASSETT TRANSMISSION","436 MAIN ST W ","BURLEY","Cassia","RCRA Hazardous Waste Sites","42.538337","-113.798297","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3443","2011BAZ2137","FASTLANE QUICK LUBE","484 BOSANKO AVE","COEUR D ALENE","Kootenai","RCRA Hazardous Waste Sites","47.711304","-116.792375","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"27633","2013BAZ11","FAST SIGNS","826 21ST ST","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.411906","-117.002217","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3445","2011BAZ2140","FAUSETT DIAMOND DRILLING INC","1221 W YELLOWSTONE AVE","OSBURN","Shoshone","RCRA Hazardous Waste Sites","47.511623","-116.023831","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"6381","2011BAZ2145","FEARLESS FARRIS STINKER FRUITLAND 43","820 NW 16TH ST","FRUITLAND","Payette","RCRA Hazardous Waste Sites","44.025222","-116.924752","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"6382","2011BAZ2146","FEARLESS FARRIS STINKER LEWISTON 36","311 N 22ND S","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.42395","-116.99949","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"6383","2011BAZ2147","FEARLESS FARRIS STINKER NAMPA 48","524 12TH AVE RD S","NAMPA","Canyon","RCRA Hazardous Waste Sites","43.56363","-116.5725","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"2522","2011BAZ312","FEDERAL CARTRIDGE CO CCI","2299 SNAKE RIVER AVE","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.396386","-117.035","RCRA Hazardous Waste Site, Underground Storage Tanks","yes","RCRA Hazardous Waste Sites"
"2668","2011BAZ313","FEDERAL CARTRIDGE CO SOUTHPORT","150 SOUTHPORT AVE","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.36615","-117.025959","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2669","2011BAZ314","FEDERAL CARTRIDGE CO SPEER","1023 SNAKE RIVER AVE","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.410612","-117.032725","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"8471","2011BAZ2150","FEDERAL EXPRESS CORP BOIAIR","2622 W LOCKHEED LN","BOISE","Ada","RCRA Hazardous Waste Sites","43.566628","-116.214458","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"3450","2011BAZ2153","FEDERAL EXPRESS CORP IDAHO FALLS","2087 FEDERAL WAY","IDAHO FALLS","Bonneville","RCRA Hazardous Waste Sites","43.515106","-112.064829","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3452","2011BAZ2155","FEDERAL EXPRESS CORP TWIN FALLS","551 ADDISON AVE W","TWIN FALLS","Twin Falls","RCRA Hazardous Waste Sites","42.563883","-114.490853","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3453","2011BAZ2156","FEDERAL WAY DEVELOPMENT","4486 S FEDERAL WAY","BOISE","Ada","RCRA Hazardous Waste Sites","43.562721","-116.171671","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3447","2011BAZ2148","FEDEX","420 BURRELL","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.376596","-117.010024","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3454","2011BAZ2157","FED EX FREIGHT INC","111 N CLOVERDALE RD","BOISE","Ada","RCRA Hazardous Waste Sites","43.606967","-116.335923","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"110385","2014BAZ16","FEDEX FREIGHT POC","414 W US HWY 26","BLACKFOOT","Bingham","RCRA Hazardous Waste Sites","43.20457","-112.377933","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5739","2011BAZ7193","FEDEX FREIGHT TWF","1980 HIGHLAND AVE E","TWIN FALLS","Twin Falls","RCRA Hazardous Waste Sites","42.543748","-114.446471","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3455","2011BAZ2161","FERGUSON LABORTORIES INC","250 S 5TH AVE","REXBURG","Madison","RCRA Hazardous Waste Sites","43.820246","-111.797551","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3456","2011BAZ2162","FERNANDEZ HENRY","221 N KRAFT CT","POCATELLO","Bannock","RCRA Hazardous Waste Sites","42.884081","-112.476111","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"3457","2011BAZ2163","FERNANDEZ SALVAGE YARD","N MAIN EXTENSION","POCATELLO","Bannock","RCRA Hazardous Waste Sites","","","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3458","2011BAZ2165","FERWALT W H","WEBB RD & HWY 95","LAPWAI","Nez Perce","RCRA Hazardous Waste Sites","46.365865","-116.796652","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3459","2011BAZ2166","FIBERGLASS SYSTEMS INC","4545 ENTERPRISE ST","BOISE","Ada","RCRA Hazardous Waste Sites","43.561044","-116.20041","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3460","2011BAZ2167","FIBERGUIDE IND INC","4498 E CLEVELAND BLVD","CALDWELL","Canyon","RCRA Hazardous Waste Sites","43.638046","-116.651456","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3461","2011BAZ2168","FIBERGUIDE INDUSTRIES","3409 E LINDEN ST","CALDWELL","Canyon","RCRA Hazardous Waste Sites","43.649229","-116.656211","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"6386","2011BAZ2169","FIBERON LLC","420 W FRANKLIN RD","MERIDIAN","Ada","RCRA Hazardous Waste Sites","43.606429","-116.399664","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"3465","2011BAZ2179","FINAL TOUCH DENT PROS","1240 CEDAR AVE","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.374723","-116.965362","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"186091","2016BAZ72","FINDLAY NISSAN","1800 E POLSTON AVE","POST FALLS","Kootenai","RCRA Hazardous Waste Sites","47.713842","-116.919399","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3466","2011BAZ2180","FINER CLEANERS POCATELLO","525 E CENTER","POCATELLO","Bannock","RCRA Hazardous Waste Sites","42.866116","-112.444012","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3467","2011BAZ2181","FINER CLEANERS SHELLEY","185 W PINE","SHELLEY","Bingham","RCRA Hazardous Waste Sites","43.379855","-112.125345","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"14424","2012BAZ55","FINISH LINE AUTOMOTIVE","4253 E 3RD AVE STE A","POST FALLS","Kootenai","RCRA Hazardous Waste Sites","47.707751","-116.891029","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3468","2011BAZ2182","FINKE LOGGING INC","346 BALD MOUNTAIN RD","PIERCE","Clearwater","RCRA Hazardous Waste Sites","46.56041","-115.835263","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"3469","2011BAZ2183","FINLEY TANK TRUCKING INC","26116 BURDEN RD; RT 1","PARMA","Canyon","RCRA Hazardous Waste Sites","43.799845","-116.914637","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3473","2011BAZ2198","FIRESTONE TIRE & RUBBER BROADWAY 4878","2178 BROADWAY AVE","BOISE","Ada","RCRA Hazardous Waste Sites","43.584897","-116.193252","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"6392","2011BAZ2199","FIRESTONE TIRE & RUBBER FAIRVIEW 4849","6690 W FAIRVIEW AVE","BOISE","Ada","RCRA Hazardous Waste Sites","43.61944","-116.26472","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"8486","2011BAZ2200","FIRESTONE TIRE & RUBBER NAMPA","1503 CALDWELL BLVD","NAMPA","Canyon","RCRA Hazardous Waste Sites","43.60221","-116.5988","Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"3474","2011BAZ2201","FIRST CHOICE COLLISION REPAIR INC","1704 GARRITY BLVD","NAMPA","Canyon","RCRA Hazardous Waste Sites","43.587045","-116.53951","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"8487","2011BAZ2204","FIRST SECURITY BANK OF IDAHO","425 PINE ST","WALLACE","Shoshone","RCRA Hazardous Waste Sites","47.473447","-115.92572","General Remediation, Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"3477","2011BAZ2206","FIRST ST AUTOMOTIVE","253 1ST ST","IDAHO FALLS","Bonneville","RCRA Hazardous Waste Sites","43.497104","-112.02984","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3478","2011BAZ2210","FISCAL FUNDING CO INC VACANT BLDG","1103 W PINE AVE","MERIDIAN","Ada","RCRA Hazardous Waste Sites","43.611239","-116.408991","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3479","2011BAZ2213","FISHBACK","5118 WARRINGTON DR","BOISE","Ada","RCRA Hazardous Waste Sites","43.65214","-116.302416","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3480","2011BAZ2215","FISHER SCIENTIFIC CO IDAHO FALLS","1626 HOLLIPARK DR","IDAHO FALLS","Bonneville","RCRA Hazardous Waste Sites","43.512039","-112.00572","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2794","2011BAZ577","FIVE GUYS BURGERS & FRIES","235 W QUINN RD","POCATELLO","Bannock","RCRA Hazardous Waste Sites","42.905513","-112.452696","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3482","2011BAZ2218","FIXTURE SOURCE INC","702 3RD ST W","TWIN FALLS","Twin Falls","RCRA Hazardous Waste Sites","42.553335","-114.478511","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3483","2011BAZ2220","FLEET ST INC","6180 W GOWEN RD","BOISE","Ada","RCRA Hazardous Waste Sites","43.560267","-116.257875","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"8492","2011BAZ2225","FLEETWOOD HOMES OF IDAHO NO 4","2611 E COMSTOCK AVE","NAMPA","Canyon","RCRA Hazardous Waste Sites","43.593501","-116.538023","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"3484","2011BAZ2229","FLOYDS AUTO","5968 N GOVT WAY","DALTON GARDENS","Kootenai","RCRA Hazardous Waste Sites","47.726273","-116.786367","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"8494","2011BAZ2232","FLYING J INC","3110 NORTH SOUTH HWY","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.4304","-116.986008","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"6405","2011BAZ2234","FLYING J TRAVEL PLAZA NO 639"," 3636 W 5TH ST (400 N SPOKANE RD)","POST FALLS","Kootenai","RCRA Hazardous Waste Sites","47.71165","-116.99676","General Remediation, Leaking Underground Storage Tanks, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"6406","2011BAZ2235","FLYING J TRAVEL PLAZA NO 640","5350 SOUTH HWY 93","JEROME","Jerome","RCRA Hazardous Waste Sites","42.64979","-114.44358","General Remediation, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"3487","2011BAZ2240","FMC CORP AGRICULTURAL CHEMICAL GROUP","704 W AVEN AVE (st no longer exists)","CALDWELL","Canyon","RCRA Hazardous Waste Sites","43.670702","-116.697017","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3488","2011BAZ2241","FMC IDAHO LLC","1223 E COUNTY RD; HWY 30 W","POCATELLO","POWER","RCRA Hazardous Waste Sites","42.907327","-112.54034","Mining, National Priorities List (NPL), RCRA Hazardous Waste Site, Underground Storage Tanks","yes","RCRA Hazardous Waste Sites"
"3489","2011BAZ2253","FOREVER GREEN TREE FARM","500 FOREVER GREEN DR","ST MARIES","Benewah","RCRA Hazardous Waste Sites","47.229856","-116.484239","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3490","2011BAZ2254","FORMAL & BRIDAL CTR","6501 USTICK RD","BOISE","Ada","RCRA Hazardous Waste Sites","43.63327","-116.26205","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"110327","2013BAZ428","FORMER ADVANCED ELECTROCHEMICAL TECHNOLOGY SITE","428 1ST ST S","NAMPA","Canyon","RCRA Hazardous Waste Sites","43.583849","-116.566604","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2732","2011BAZ443","FORMER AUTO PAINT & PARTS","0119 9TH ST","LEWISTON","Nez Perce","RCRA Hazardous Waste Sites","46.419456","-117.021691","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"2865","2011BAZ759","FORMER BOISE CONCRETE","CHINDEN & GLENWOOD","GARDEN CITY","Ada","RCRA Hazardous Waste Sites","43.648126","-116.28008","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3492","2011BAZ2257","FORMER BOISE INDEPENDENT SD SITE","2501 W FAIRVIEW AVE","BOISE","ADA","RCRA Hazardous Waste Sites","43.62022","-116.221645","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"14283","2012BAZ353","FORMER BOISE VAULT & PRECAST","608 CARNATION DR","NAMPA","Canyon","RCRA Hazardous Waste Sites","43.59","-116.537","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3493","2011BAZ2260","FORMER CMC INC","5720 ALBATROSS","BOISE","Ada","RCRA Hazardous Waste Sites","43.564133","-116.253016","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3494","2011BAZ2261","FORMER CUSTOM AUTO LLC","515 E CENTER ST","POCATELLO","BANNOCK","RCRA Hazardous Waste Sites","42.865971","-112.444196","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3448","2011BAZ2151","FORMER FEDERAL EXPRESS CORP COEUR D ALENE","1717 NW BLVD","COEUR D ALENE","Kootenai","RCRA Hazardous Waste Sites","47.691495","-116.801731","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3449","2011BAZ2152","FORMER FEDERAL EXPRESS CORP HAILEY","1220 AIRPORT WAY","HAILEY","Blaine","RCRA Hazardous Waste Sites","43.510343","-114.304628","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3451","2011BAZ2154","FORMER FEDERAL EXPRESS CORP POCATELLO","310 S 4TH AVE","POCATELLO","Bannock","RCRA Hazardous Waste Sites","42.864471","-112.442253","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3521","2011BAZ2327","FORMER FUEL INJECTION SERVICE CO INC","1666 COMMERCE AVE","BOISE","Ada","RCRA Hazardous Waste Sites","43.564577","-116.201944","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"6417","2011BAZ2263","FORMER GARDENS LIVING CENTER LLC","1135 N 9TH ST","IDAHO FALLS","Bonneville","RCRA Hazardous Waste Sites","43.489973","-112.011033","RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"13820","2011BAZ2409","FORMER GEM LAUNDRY SITE","201 2ND AVE W","TWIN FALLS","Twin Falls","RCRA Hazardous Waste Sites","42.556068","-114.472893","RCRA Hazardous Waste Site, Underground Storage Tanks, Voluntary Cleanup Program","","RCRA Hazardous Waste Sites"
"3496","2011BAZ2266","FORMER J-RAM AUTO","1591 S 16TH ST","PAYETTE","Payette","RCRA Hazardous Waste Sites","44.056964","-116.923859","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"5369","2011BAZ6555","FORMER KERR MCGEE CHEMICAL CORP","1864 HWY 34 N","SODA SPRINGS","Caribou","RCRA Hazardous Waste Sites","42.68694","-111.574412","National Priorities List (NPL), RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"107697","2013BAZ371","FORMER MAGIC VALLEY AUTO PARTS","226 MAIN AVE W","TWIN FALLS","Twin Falls","RCRA Hazardous Waste Sites","42.55728","-114.471627","General Remediation, RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"6418","2011BAZ2267","FORMER MANN CREEK STORE","1498 HWY 95 (FM HWY 95 15 MI ON F)","WEISER","Washington","RCRA Hazardous Waste Sites","44.368299","-116.873371","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"186074","2016BAZ57","FORMER WILLIAM LITTLE FARM","6805 N EL PASO RD","CALDWELL","Canyon","RCRA Hazardous Waste Sites","43.824766","-116.693193","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"28637","2013BAZ280","FOX TRAILERS","6525 W SELTICE WAY","POST FALLS","Kootenai","RCRA Hazardous Waste Sites","47.706423","-117.034716","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3502","2011BAZ2283","FRANK AIRFIELD","18490 W SIMPLOT BLVD","CALDWELL","CANYON","RCRA Hazardous Waste Sites","43.67112","-116.772015","Brownfields, RCRA Hazardous Waste Site, Underground Storage Tanks","","RCRA Hazardous Waste Sites"
"3503","2011BAZ2287","FRANKLIN AUTO BODY","8618 W FRANKLIN RD","BOISE","Ada","RCRA Hazardous Waste Sites","43.605362","-116.289565","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3508","2011BAZ2301","FRANKLIN UNITED INC","1ST & WASHINGTON","GOODING","Gooding","RCRA Hazardous Waste Sites","42.945052","-114.711387","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
"3501","2011BAZ2280","FRAN WARNER DBA FRAN WARNER TRUCKING","8000 GALENA DR","BOISE","Ada","RCRA Hazardous Waste Sites","43.599632","-116.281559","RCRA Hazardous Waste Site","","RCRA Hazardous Waste Sites"
